,File_path,Sample_Rate,Duration
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_144_center_top_wav_audio_ros.wav,44100.0,39.54938775510204
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_145_center_top_wav_audio_ros.wav,44100.0,26.775510204081634
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_146_center_top_wav_audio_ros.wav,44100.0,15.699591836734694
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_147_center_top_wav_audio_ros.wav,44100.0,28.16
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_148_center_top_wav_audio_ros.wav,44100.0,176.92734693877551
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_149_center_top_wav_audio_ros.wav,44100.0,113.86775510204082
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_150_center_top_wav_audio_ros.wav,44100.0,164.10122448979592
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_151_center_top_wav_audio_ros.wav,44100.0,153.46938775510205
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_152_center_top_wav_audio_ros.wav,44100.0,20.74122448979592
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_153_center_top_wav_audio_ros.wav,44100.0,26.01795918367347
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_154_center_top_wav_audio_ros.wav,44100.0,26.357551020408163
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_155_center_top_wav_audio_ros.wav,44100.0,29.1265306122449
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_156_center_top_wav_audio_ros.wav,44100.0,29.85795918367347
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_157_center_top_wav_audio_ros.wav,44100.0,15.93469387755102
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_158_center_top_wav_audio_ros.wav,44100.0,64.26122448979592
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_159_center_top_wav_audio_ros.wav,44100.0,206.99428571428572
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_160_center_top_wav_audio_ros.wav,44100.0,99.60489795918367
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_161_center_top_wav_audio_ros.wav,44100.0,86.62204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_162_center_top_wav_audio_ros.wav,44100.0,89.18204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_163_center_top_wav_audio_ros.wav,44100.0,14.837551020408164
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_164_center_top_wav_audio_ros.wav,44100.0,11.441632653061225
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_165_center_top_wav_audio_ros.wav,44100.0,18.311836734693877
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_167_center_top_wav_audio_ros.wav,44100.0,22.30857142857143
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_168_center_top_wav_audio_ros.wav,44100.0,17.136326530612244
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_170_center_top_wav_audio_ros.wav,44100.0,25.391020408163264
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_171_center_top_wav_audio_ros.wav,44100.0,19.5134693877551
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_172_center_top_wav_audio_ros.wav,44100.0,22.804897959183673
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_173_center_top_wav_audio_ros.wav,44100.0,15.438367346938776
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_174_center_top_wav_audio_ros.wav,44100.0,18.729795918367348
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_175_center_top_wav_audio_ros.wav,44100.0,92.78693877551021
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_176_center_top_wav_audio_ros.wav,44100.0,170.31836734693877
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_177_center_top_wav_audio_ros.wav,44100.0,37.48571428571429
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_179_center_top_wav_audio_ros.wav,44100.0,24.60734693877551
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_180_center_top_wav_audio_ros.wav,44100.0,18.102857142857143
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_181_center_top_wav_audio_ros.wav,44100.0,20.297142857142855
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_182_center_top_wav_audio_ros.wav,44100.0,19.90530612244898
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_183_center_top_wav_audio_ros.wav,44100.0,20.218775510204082
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_184_center_top_wav_audio_ros.wav,44100.0,20.218775510204082
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_185_center_top_wav_audio_ros.wav,44100.0,130.42938775510203
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_186_center_top_wav_audio_ros.wav,44100.0,18.860408163265305
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_187_center_top_wav_audio_ros.wav,44100.0,27.559183673469388
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_188_center_top_wav_audio_ros.wav,44100.0,37.4334693877551
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_189_center_top_wav_audio_ros.wav,44100.0,43.33714285714286
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_190_center_top_wav_audio_ros.wav,44100.0,116.32326530612245
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_191_center_top_wav_audio_ros.wav,44100.0,43.15428571428571
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_192_center_top_wav_audio_ros.wav,44100.0,27.533061224489796
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_193_center_top_wav_audio_ros.wav,44100.0,87.90204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_194_center_top_wav_audio_ros.wav,44100.0,80.40489795918367
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_195_center_top_wav_audio_ros.wav,44100.0,41.82204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_196_center_top_wav_audio_ros.wav,44100.0,99.8661224489796
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_197_center_top_wav_audio_ros.wav,44100.0,15.151020408163266
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_198_center_top_wav_audio_ros.wav,44100.0,10.840816326530613
